photoobjId,ra,dec,petroR50_r,deVAB_r,seeing_r,run,rerun,camcol,field,Zoo1,image
587739406783348880,188.24574286,34.54092993,1.274629,0.7640524,1.097236,4576,40,3,466,,fpC-004576-r3-0466.fit.gz
587739407866069143,212.68541729,32.26968758,1.73356,0.8936319,1.203338,4576,40,5,603,,fpC-004576-r5-0603.fit.gz
587739814777258277,234.34154007,22.38623728,4.9052,0.6202754,1.236428,4671,40,3,39,,fpC-004671-r3-0039.fit.gz
587739609697222797,174.25192225,32.56613938,2.277799,0.9026819,1.733899,4623,40,5,110,,fpC-004623-r5-0110.fit.gz
587739609697222816,174.26375454,32.56936456,1.695699,0.1743229,1.733899,4623,40,5,110,,fpC-004623-r5-0110.fit.gz
587739407873736905,231.67547913,26.25342359,2.0214,0.6627617,1.322263,4576,40,5,720,,fpC-004576-r5-0720.fit.gz
587738067798393225,109.69749977,40.68015711,2.781614,0.3430817,1.400733,4264,40,5,25,,fpC-004264-r5-0025.fit.gz
587739407873736907,231.6752912,26.2476342,1.735812,0.7499558,1.322263,4576,40,5,720,,fpC-004576-r5-0720.fit.gz
587739098055180462,162.04676967,35.5597426,1.50945,0.5465628,1.397226,4504,40,4,48,,fpC-004504-r4-0048.fit.gz
587739098058326093,170.7687037,37.03439741,1.853576,0.8851659,1.307498,4504,40,4,96,,fpC-004504-r4-0096.fit.gz
587739706878329007,228.31774354,22.27324916,2.396893,0.4243318,1.219205,4646,40,2,224,,fpC-004646-r2-0224.fit.gz
587738067798262182,109.54040689,40.40931689,3.010219,0.7421394,1.263876,4264,40,5,23,,fpC-004264-r5-0023.fit.gz
587739721370697744,210.64896013,28.09842003,2.28969,0.5611435,1.493685,4649,40,5,176,,fpC-004649-r5-0176.fit.gz
587738067798262202,109.54016883,40.42360085,1.147081,0.3943447,1.263876,4264,40,5,23,,fpC-004264-r5-0023.fit.gz
587738067798393237,109.69352482,40.68900198,1.683241,0.6903699,1.400733,4264,40,5,25,,fpC-004264-r5-0025.fit.gz
587739706884423763,241.90354837,16.92980473,3.264829,0.8321916,1.322768,4646,40,2,317,,fpC-004646-r2-0317.fit.gz
587738195036209543,112.64912214,42.32890399,1.163624,0.7442764,1.225325,4294,40,2,16,,fpC-004294-r2-0016.fit.gz
587739406770045146,152.48135559,30.18636153,3.738048,0.8344422,1.229728,4576,40,3,263,,fpC-004576-r3-0263.fit.gz
587739406770045147,152.4811695,30.18402775,3.104914,0.7436888,1.229728,4576,40,3,263,,fpC-004576-r3-0263.fit.gz
587739706884423764,241.90054972,16.93074813,3.971243,0.858526,1.322768,4646,40,2,317,,fpC-004646-r2-0317.fit.gz
587739706886914395,247.22063937,14.55197911,1.608976,0.9000841,1.390226,4646,40,2,355,,fpC-004646-r2-0355.fit.gz
587739721910648930,218.40624989,26.68510445,2.564895,0.6099213,1.581532,4649,40,6,223,,fpC-004649-r6-0223.fit.gz
587739706888356131,250.22854316,12.99737901,1.316268,0.7898771,1.447372,4646,40,2,377,,fpC-004646-r2-0377.fit.gz
587739721910648934,218.41732389,26.69471216,2.952683,0.8142448,1.581532,4649,40,6,223,,fpC-004649-r6-0223.fit.gz
587739706888356132,250.22007127,12.99970684,1.509861,0.8381842,1.447372,4646,40,2,377,,fpC-004646-r2-0377.fit.gz
587739096450334732,178.29700029,36.3339889,3.91654,0.7951429,1.536922,4504,40,1,136,,fpC-004504-r1-0136.fit.gz
587739096450334733,178.29981037,36.32999868,0.9170563,0.8614804,1.536922,4504,40,1,136,,fpC-004504-r1-0136.fit.gz
587739707943354568,207.33603537,28.45982279,2.203191,0.3679924,1.344942,4646,40,4,91,,fpC-004646-r4-0091.fit.gz
587739707944730727,210.67528356,27.85224044,1.688185,0.5140048,1.367299,4646,40,4,112,,fpC-004646-r4-0112.fit.gz
587739707944730745,210.6898751,27.85870731,2.748021,0.8082462,1.367299,4646,40,4,112,,fpC-004646-r4-0112.fit.gz
587739721910648940,218.42660538,26.69493034,2.275423,0.5801135,1.581532,4649,40,6,223,,fpC-004649-r6-0223.fit.gz
587739707947352227,217.30475803,26.28310671,3.345505,0.7185539,1.40049,4646,40,4,152,,fpC-004646-r4-0152.fit.gz
587739721910648942,218.424252,26.68620143,1.897444,0.3091497,1.581532,4649,40,6,223,,fpC-004649-r6-0223.fit.gz
587739707947352228,217.31236455,26.28473757,3.703932,0.2628269,1.40049,4646,40,4,152,,fpC-004646-r4-0152.fit.gz
587739707947352251,217.31403504,26.27708933,1.434042,0.3749494,1.40049,4646,40,4,152,,fpC-004646-r4-0152.fit.gz
587739630093992012,220.64239448,26.98875973,3.506562,0.6837969,1.548969,4628,40,3,44,,fpC-004628-r3-0044.fit.gz
587739630093992128,220.66098854,26.9509956,1.342808,0.4857355,1.548969,4628,40,3,44,,fpC-004628-r3-0044.fit.gz
587739708478849147,203.83920938,29.34452523,2.32602,0.8252544,1.326323,4646,40,5,70,,fpC-004646-r5-0070.fit.gz
587739708478849160,203.8531904,29.36118991,1.414138,0.3901704,1.326323,4646,40,5,70,,fpC-004646-r5-0070.fit.gz
587739719226294389,217.81546009,24.77297959,3.742796,0.4908473,1.44273,4649,40,1,223,,fpC-004649-r1-0223.fit.gz
587741421102694643,134.20751671,21.83058087,6.879416,0.7788624,1.424155,5045,40,3,156,,fpC-005045-r3-0156.fit.gz
587739719763624063,218.99449056,24.71775452,3.538594,0.2499837,1.513463,4649,40,2,230,,fpC-004649-r2-0230.fit.gz
587739719763624064,218.99675649,24.71386347,1.557624,0.8284565,1.513463,4649,40,2,230,,fpC-004649-r2-0230.fit.gz
587741421632356737,118.5219149,14.62002286,2.290209,0.4529444,1.368995,5045,40,4,46,,fpC-005045-r4-0046.fit.gz
587739506625871998,207.69438493,31.11206452,1.40917,0.6875711,1.341815,4599,40,5,230,,fpC-004599-r5-0230.fit.gz
587739719763624078,219.00826962,24.72313111,3.455032,0.2608495,1.513463,4649,40,2,230,,fpC-004649-r2-0230.fit.gz
587739827662291090,208.73526374,25.15449387,1.344432,0.4848988,1.66705,4674,40,3,41,,fpC-004674-r3-0041.fit.gz
587739827674022086,236.42158325,17.69148905,1.833322,0.7333912,1.212586,4674,40,3,220,,fpC-004674-r3-0220.fit.gz
587739720297021536,210.619407,27.28538488,1.479308,0.7743551,1.327807,4649,40,3,177,,fpC-004649-r3-0177.fit.gz
587739827674022088,236.4146603,17.68763826,1.712096,0.8160383,1.212586,4674,40,3,220,,fpC-004674-r3-0220.fit.gz
587739827674022098,236.41961184,17.68513079,1.438936,0.6012644,1.212586,4674,40,3,220,,fpC-004674-r3-0220.fit.gz
587739720842739856,231.93883124,21.56430405,0.7598128,0.4292669,1.310816,4649,40,4,312,,fpC-004649-r4-0312.fit.gz
587739706876887208,224.86879798,23.27133283,2.599492,0.3428831,1.338856,4646,40,2,202,,fpC-004646-r2-0202.fit.gz
587739707943813284,208.41978332,28.21310269,2.165269,0.2399491,1.240027,4646,40,4,98,,fpC-004646-r4-0098.fit.gz
587739646198349933,142.90539539,24.275187,1.230322,0.821327,1.234871,4632,40,1,17,,fpC-004632-r1-0017.fit.gz
587739646198349937,142.91401866,24.26500909,2.403902,0.9292624,1.234871,4632,40,1,17,,fpC-004632-r1-0017.fit.gz
587739707407859822,210.62286244,27.29084551,1.187438,0.8546101,1.325432,4646,40,3,112,,fpC-004646-r3-0112.fit.gz
587739608626102340,181.32210978,32.11958503,1.341566,0.6089835,1.602281,4623,40,3,150,,fpC-004623-r3-0150.fit.gz
587739608626102342,181.33424223,32.10934306,1.605847,0.4803105,1.602281,4623,40,3,150,,fpC-004623-r3-0150.fit.gz
587739608626102343,181.33520849,32.12461983,2.535341,0.6308529,1.602281,4623,40,3,150,,fpC-004623-r3-0150.fit.gz
587739652643160290,235.29841252,22.71810933,1.807974,0.3318903,1.360614,4633,40,5,53,,fpC-004633-r5-0053.fit.gz
587739706337394819,218.465409,24.66939379,1.163835,0.9998598,1.237668,4646,40,1,162,,fpC-004646-r1-0162.fit.gz
587739407839461499,141.63232344,27.48662839,2.503426,0.897934,1.351693,4576,40,5,197,,fpC-004576-r5-0197.fit.gz
587739706337394820,218.45569389,24.67463157,2.950835,0.5164704,1.237668,4646,40,1,162,,fpC-004646-r1-0162.fit.gz
587741392112058518,150.27018822,28.17187146,4.021551,0.8420261,1.127704,5038,40,5,162,,fpC-005038-r5-0162.fit.gz
587739506624692259,204.61907447,31.63015045,2.110985,0.8419206,1.472826,4599,40,5,212,,fpC-004599-r5-0212.fit.gz
587739720846344506,240.04675248,18.39369758,1.084675,0.3520308,1.280266,4649,40,4,367,,fpC-004649-r4-0367.fit.gz
587739506624692260,204.61714622,31.62757335,2.630891,0.7137995,1.472826,4599,40,5,212,,fpC-004599-r5-0212.fit.gz
587739720846344521,240.06212368,18.37607414,5.775539,0.8190812,1.280266,4649,40,4,367,,fpC-004649-r4-0367.fit.gz
587739850220830955,258.08441848,40.47417414,7.211828,0.8427792,1.242947,4679,40,5,193,,fpC-004679-r5-0193.fit.gz
587739850220830956,258.08415934,40.47341516,4.820121,0.8320047,1.242947,4679,40,5,193,,fpC-004679-r5-0193.fit.gz
587739706876887194,224.85046035,23.24154966,2.124545,0.7880452,1.338856,4646,40,2,202,,fpC-004646-r2-0202.fit.gz
587739646743085310,162.21536704,29.9127244,2.748888,0.4671654,1.353989,4632,40,2,137,,fpC-004632-r2-0137.fit.gz
587739647815516245,158.54855005,29.97100967,2.987179,0.8490747,1.28837,4632,40,4,117,,fpC-004632-r4-0117.fit.gz
587741387808375478,117.74611364,14.33416049,2.774223,0.3169943,1.211575,5037,40,5,29,,fpC-005037-r5-0029.fit.gz
587741387808375492,117.7478636,14.35037718,2.689162,0.8817927,1.211575,5037,40,5,29,,fpC-005037-r5-0029.fit.gz
587739647815516246,158.55086685,29.97248245,2.379794,0.8649994,1.28837,4632,40,4,117,,fpC-004632-r4-0117.fit.gz
587739507152388195,179.78086383,33.57331426,1.909575,0.5810206,1.513337,4599,40,6,72,,fpC-004599-r6-0072.fit.gz
587739707407859810,210.60917243,27.2904284,1.722451,0.8965194,1.325432,4646,40,3,112,,fpC-004646-r3-0112.fit.gz
587739707953250406,231.22341649,22.09704676,1.760156,0.8291213,1.279987,4646,40,4,242,,fpC-004646-r4-0242.fit.gz
587739721905012843,204.25293174,29.55257375,2.484264,0.7802771,1.627704,4649,40,6,137,,fpC-004649-r6-0137.fit.gz
587741392112058522,150.26172151,28.17044072,1.661967,0.9999611,1.127704,5038,40,5,162,,fpC-005038-r5-0162.fit.gz
587739707953250409,231.23380109,22.11218414,4.887246,0.818252,1.279987,4646,40,4,242,,fpC-004646-r4-0242.fit.gz
587739848613560746,260.52256121,33.07742208,1.967266,0.7490713,1.182109,4679,40,2,244,,fpC-004679-r2-0244.fit.gz
587739707953250434,231.24882262,22.11254877,1.486596,0.700055,1.279987,4646,40,4,242,,fpC-004646-r4-0242.fit.gz
587739719757070462,202.75921315,28.02636767,1.546438,0.9479688,1.429813,4649,40,2,130,,fpC-004649-r2-0130.fit.gz
587739646207721667,166.2180113,30.09242636,2.369513,0.7000017,1.248262,4632,40,1,160,,fpC-004632-r1-0160.fit.gz
587739646743085247,162.23431275,29.90188408,1.083734,0.5913455,1.353989,4632,40,2,137,,fpC-004632-r2-0137.fit.gz
587739720832188566,206.48311692,28.29569531,1.723791,0.8204881,1.465895,4649,40,4,151,,fpC-004649-r4-0151.fit.gz
587739848613560747,260.52209395,33.07928376,2.410617,0.5696423,1.182109,4679,40,2,244,,fpC-004679-r2-0244.fit.gz
587739848613560779,260.5347001,33.06989959,2.703818,0.7170798,1.182109,4679,40,2,244,,fpC-004679-r2-0244.fit.gz
587739507152388218,179.79638474,33.59760023,2.703786,0.722312,1.513337,4599,40,6,72,,fpC-004599-r6-0072.fit.gz
587739848613560780,260.53707472,33.06889767,1.761223,0.6437196,1.182109,4679,40,2,244,,fpC-004679-r2-0244.fit.gz
587739720832254042,206.48670973,28.27156526,1.868449,0.6021534,1.482178,4649,40,4,152,,fpC-004649-r4-0152.fit.gz
587741531707146397,159.18239192,26.58311065,1.480307,0.8578454,1.194152,5071,40,1,294,,fpC-005071-r1-0294.fit.gz
587739706864894109,194.92238088,29.09873936,1.629696,0.7283698,1.24137,4646,40,2,19,,fpC-004646-r2-0019.fit.gz
587739629557907618,222.34393762,25.993073,3.233427,0.961194,1.531755,4628,40,2,56,,fpC-004628-r2-0056.fit.gz
587739721368600633,205.30030493,28.88320774,2.304375,0.8185059,1.493716,4649,40,5,144,,fpC-004649-r5-0144.fit.gz
587739721368600705,205.28387981,28.88632672,2.100325,0.4355378,1.493716,4649,40,5,144,,fpC-004649-r5-0144.fit.gz
587739706864894118,194.93039921,29.10308153,1.356555,0.4183802,1.24137,4646,40,2,19,,fpC-004646-r2-0019.fit.gz
587739721368600708,205.28988553,28.88686932,1.322807,0.6344432,1.493716,4649,40,5,144,,fpC-004649-r5-0144.fit.gz
587741532235169989,137.95046735,20.92399855,2.301599,0.8037166,1.301784,5071,40,2,159,,fpC-005071-r2-0159.fit.gz
587739721370763459,210.88058078,27.9194694,2.510932,0.5904879,1.477541,4649,40,5,177,,fpC-004649-r5-0177.fit.gz
587739608082219137,162.73262713,29.86151385,2.898026,0.8259082,1.448921,4623,40,2,43,,fpC-004623-r2-0043.fit.gz
587739721370763460,210.87897844,27.91827466,2.353328,0.6731727,1.477541,4649,40,5,177,,fpC-004649-r5-0177.fit.gz
587739721370763475,210.90151087,27.93018163,1.536621,0.3971853,1.477541,4649,40,5,177,,fpC-004649-r5-0177.fit.gz
587739720299839706,217.65209891,25.65795238,1.620473,0.6152989,1.309502,4649,40,3,220,,fpC-004649-r3-0220.fit.gz
587739721910779954,218.75792899,26.5439149,7.71811,0.8637764,1.498628,4649,40,6,225,,fpC-004649-r6-0225.fit.gz
587741421095813676,119.51575159,14.69383487,5.612506,0.4499803,1.617551,5045,40,3,51,,fpC-005045-r3-0051.fit.gz
587741421095813678,119.51385277,14.69563755,5.075764,0.8933406,1.617551,5045,40,3,51,,fpC-005045-r3-0051.fit.gz
587741421096075691,120.00725203,14.85366358,2.999872,0.9513955,1.5716,5045,40,3,55,,fpC-005045-r3-0055.fit.gz
587741421096075711,120.01201412,14.86468433,4.470068,0.6235792,1.5716,5045,40,3,55,,fpC-005045-r3-0055.fit.gz
587741421098041652,124.17832912,17.02522396,2.81684,0.5188848,1.598744,5045,40,3,85,,fpC-005045-r3-0085.fit.gz
587739721910780067,218.79024015,26.5150379,1.39458,0.3223693,1.498628,4649,40,6,225,,fpC-004649-r6-0225.fit.gz
587739648352256142,158.19390657,30.41348268,1.562974,0.6922976,1.249118,4632,40,5,115,,fpC-004632-r5-0115.fit.gz
587739648352256146,158.20666875,30.43645294,1.754149,0.8245077,1.249118,4632,40,5,115,,fpC-004632-r5-0115.fit.gz
587739862571942517,260.75411176,38.31740303,3.055759,0.6551686,1.147448,4682,40,4,240,,fpC-004682-r4-0240.fit.gz
587741600965591043,203.28988837,25.54623896,1.863626,0.6183569,1.216714,5087,40,2,326,,fpC-005087-r2-0326.fit.gz
587741568736034917,159.08036801,30.79415683,2.571489,0.9038104,1.984981,5079,40,6,62,,fpC-005079-r6-0062.fit.gz
587741568736034931,159.10403696,30.79719809,2.645742,0.8346515,1.984981,5079,40,6,62,,fpC-005079-r6-0062.fit.gz
587741568736034932,159.10061436,30.79952807,1.771179,0.7051871,1.984981,5079,40,6,62,,fpC-005079-r6-0062.fit.gz
587739706872823953,215.10097537,25.89562717,2.770376,0.3781194,1.359593,4646,40,2,140,,fpC-004646-r2-0140.fit.gz
587739721910648918,218.39780573,26.6981506,3.64981,0.852362,1.581532,4649,40,6,223,,fpC-004649-r6-0223.fit.gz
587739721913204892,224.60078432,24.9764703,1.745436,0.6412042,1.585369,4649,40,6,262,,fpC-004649-r6-0262.fit.gz
587739721913466956,225.23665773,24.85456808,2.319557,0.410497,1.559822,4649,40,6,266,,fpC-004649-r6-0266.fit.gz
587739827679199477,247.67314197,12.98152472,0.9784131,0.05,1.482764,4674,40,3,299,,fpC-004674-r3-0299.fit.gz
587739828197458022,204.56473402,26.17487246,1.87666,0.9538543,1.742402,4674,40,4,15,,fpC-004674-r4-0015.fit.gz
587741490909544549,170.24468869,29.66194668,2.585278,0.8736196,1.167267,5061,40,5,364,,fpC-005061-r5-0364.fit.gz
587739828212924592,241.11247975,16.38575633,2.077092,0.8999647,1.296832,4674,40,4,251,,fpC-004674-r4-0251.fit.gz
587739608082219141,162.73559198,29.86100962,11.37026,0.3988531,1.448921,4623,40,2,43,,fpC-004623-r2-0043.fit.gz
587739719773650987,241.97751797,16.70040796,1.144527,0.5201993,1.395634,4649,40,2,383,,fpC-004649-r2-0383.fit.gz
587739648355663928,167.09428069,32.00790776,1.322626,0.7935304,1.390068,4632,40,5,167,,fpC-004632-r5-0167.fit.gz
587739608082219145,162.73826623,29.83787883,1.108694,0.4195164,1.448921,4623,40,2,43,,fpC-004623-r2-0043.fit.gz
587739719773651221,241.9787376,16.69293446,1.361976,0.3695786,1.395634,4649,40,2,383,,fpC-004649-r2-0383.fit.gz
587739814777258274,234.34160456,22.38934424,3.486258,0.7999359,1.236428,4671,40,3,39,,fpC-004671-r3-0039.fit.gz
587741387275436114,126.05384262,18.41494228,4.418225,0.577099,1.008443,5037,40,4,89,,fpC-005037-r4-0089.fit.gz
587741391574073625,147.7834022,27.07325641,2.050013,0.8474802,1.080473,5038,40,4,145,,fpC-005038-r4-0145.fit.gz
587739815319765285,246.80141732,17.14919938,1.885639,0.9780897,1.311093,4671,40,4,125,,fpC-004671-r4-0125.fit.gz
587739608624791649,177.81574958,32.04499848,2.18908,0.8111334,1.639621,4623,40,3,130,,fpC-004623-r3-0130.fit.gz
587739609707184267,201.27608271,32.03458877,1.526072,0.7246662,1.736145,4623,40,5,262,,fpC-004623-r5-0262.fit.gz
587739609709609087,207.67556369,31.08465546,1.865299,0.6906163,1.79971,4623,40,5,299,,fpC-004623-r5-0299.fit.gz
587739609709674558,207.68591482,31.08798583,1.264939,0.5681261,1.663152,4623,40,5,300,,fpC-004623-r5-0300.fit.gz
587741600954253447,174.58043364,26.33029786,3.430019,0.475072,1.304395,5087,40,2,153,,fpC-005087-r2-0153.fit.gz
587739295087329463,164.42503236,33.13965593,1.061269,0.6234659,1.341138,4550,40,3,56,,fpC-004550-r3-0056.fit.gz
587739295087329465,164.42627619,33.13495568,3.419922,0.4143814,1.341138,4550,40,3,56,,fpC-004550-r3-0056.fit.gz
587741600954253462,174.60045608,26.31310679,1.997396,0.866614,1.304395,5087,40,2,153,,fpC-005087-r2-0153.fit.gz
587739296700629129,171.51618286,35.3513521,1.946942,0.8289087,1.421203,4550,40,6,97,,fpC-004550-r6-0097.fit.gz
587739721905012839,204.24169362,29.55852694,2.40881,0.1928641,1.627704,4649,40,6,137,,fpC-004649-r6-0137.fit.gz
587739296700629130,171.51418058,35.3388267,1.356155,0.5108172,1.421203,4550,40,6,97,,fpC-004550-r6-0097.fit.gz
587739707943354544,207.33063557,28.4716005,1.994347,0.8307089,1.344942,4646,40,4,91,,fpC-004646-r4-0091.fit.gz
587739707943354546,207.3306622,28.46952475,3.269432,0.8857403,1.344942,4646,40,4,91,,fpC-004646-r4-0091.fit.gz
587739827125026851,207.64477152,24.96317247,2.375463,0.8215939,1.594853,4674,40,2,35,,fpC-004674-r2-0035.fit.gz
587739827125026855,207.64418207,24.94864906,1.859019,0.9283206,1.594853,4674,40,2,35,,fpC-004674-r2-0035.fit.gz
587739457762689187,222.42397174,26.22009554,3.131365,0.8544312,1.549057,4588,40,2,109,,fpC-004588-r2-0109.fit.gz
587739845923111118,224.53693674,20.52256534,2.447696,0.4189801,1.446864,4678,40,5,151,,fpC-004678-r5-0151.fit.gz
587741709415612603,164.34452887,26.36496119,1.93959,0.8167688,1.032894,5112,40,4,358,,fpC-005112-r4-0358.fit.gz
587741387273470306,121.9145407,16.1763794,5.721931,0.6745981,1.069888,5037,40,4,59,,fpC-005037-r4-0059.fit.gz
587739457765310687,228.68014952,24.20951444,2.768762,0.5738103,1.634374,4588,40,2,149,,fpC-004588-r2-0149.fit.gz
587741601488175269,166.96215931,25.91663231,1.808312,0.3187519,1.1676,5087,40,3,108,,fpC-005087-r3-0108.fit.gz
587739458301722728,227.71449458,24.98773376,2.371153,0.7115625,1.537535,4588,40,3,142,,fpC-004588-r3-0142.fit.gz
587739458834661514,218.44534439,28.2513331,1.062917,0.7761734,1.376578,4588,40,4,82,,fpC-004588-r4-0082.fit.gz
587741391574138890,147.80244985,27.07857833,4.748307,0.6167299,1.071037,5038,40,4,146,,fpC-005038-r4-0146.fit.gz
587741391576367282,153.34837729,28.52660153,1.984895,0.6947262,1.061439,5038,40,4,180,,fpC-005038-r4-0180.fit.gz
587739459370614942,216.24877668,29.29353213,2.253152,0.2741705,1.50016,4588,40,5,68,,fpC-004588-r5-0068.fit.gz
587741391576367283,153.35708484,28.53298801,1.985111,0.9349377,1.061439,5038,40,4,180,,fpC-005038-r4-0180.fit.gz
587739458834661515,218.44903142,28.25059535,1.353246,0.221084,1.376578,4588,40,4,82,,fpC-004588-r4-0082.fit.gz
587741391576367284,153.35414839,28.5294781,1.633795,0.5224733,1.061439,5038,40,4,180,,fpC-005038-r4-0180.fit.gz
587739845923111121,224.5413242,20.53615818,2.116119,0.9190146,1.446864,4678,40,5,151,,fpC-004678-r5-0151.fit.gz
587739827130925219,222.02174467,21.8873284,1.568204,0.8792961,1.613468,4674,40,2,125,,fpC-004674-r2-0125.fit.gz
587741709418037365,170.4248695,27.10170081,3.531625,0.334092,1.248813,5112,40,4,395,,fpC-005112-r4-0395.fit.gz
587739827130925235,222.02789062,21.88830341,2.776215,0.6490892,1.613468,4674,40,2,125,,fpC-004674-r2-0125.fit.gz
587739844310204609,218.77434928,20.61914403,2.147099,0.729789,1.414713,4678,40,2,116,,fpC-004678-r2-0116.fit.gz
587741602032189523,185.16921302,27.52976216,3.396602,0.6721095,1.390035,5087,40,4,217,,fpC-005087-r4-0217.fit.gz
587739459370614807,216.24964093,29.28516979,4.8979,0.8953913,1.50016,4588,40,5,68,,fpC-004588-r5-0068.fit.gz
587741391576825986,154.47109864,28.82705409,1.8527,0.5827852,1.047031,5038,40,4,187,,fpC-005038-r4-0187.fit.gz
587739827130925243,222.04221682,21.88809238,2.009484,0.6848459,1.613468,4674,40,2,125,,fpC-004674-r2-0125.fit.gz
587739459370614808,216.25046157,29.28706695,3.936937,0.5213784,1.50016,4588,40,5,68,,fpC-004588-r5-0068.fit.gz
587739809947451570,207.35136631,25.25861633,1.833863,0.6911763,1.212721,4670,40,2,70,,fpC-004670-r2-0070.fit.gz
587741709418037810,170.44199154,27.10052876,4.381808,0.7656149,1.248813,5112,40,4,395,,fpC-005112-r4-0395.fit.gz
587739459370614970,216.27325362,29.28800933,1.503672,0.6089839,1.50016,4588,40,5,68,,fpC-004588-r5-0068.fit.gz
587739459373170815,222.59922542,27.5977616,1.38841,0.8338822,1.739771,4588,40,5,107,,fpC-004588-r5-0107.fit.gz
587739459373170819,222.60089189,27.58863883,2.360717,0.8665804,1.739771,4588,40,5,107,,fpC-004588-r5-0107.fit.gz
587741708326600759,128.61722276,15.43995425,2.454622,0.1891015,1.185733,5112,40,2,125,,fpC-005112-r2-0125.fit.gz
587741708326600928,128.62232429,15.44269645,1.485442,0.5178792,1.185733,5112,40,2,125,,fpC-005112-r2-0125.fit.gz
587741421632291427,118.49951548,14.6172128,2.467403,0.8541302,1.352593,5045,40,4,45,,fpC-005045-r4-0045.fit.gz
587739809961541794,240.37389532,15.82662379,1.454445,0.7465169,1.267701,4670,40,2,285,,fpC-004670-r2-0285.fit.gz
587739459373170829,222.61548674,27.59265775,3.147093,0.311914,1.739771,4588,40,5,107,,fpC-004588-r5-0107.fit.gz
587741421632291456,118.50640833,14.61362939,2.778119,0.2694937,1.352593,5045,40,4,45,,fpC-005045-r4-0045.fit.gz
587741708327387542,130.44851531,16.14450722,1.861745,0.7105385,1.075794,5112,40,2,137,,fpC-005112-r2-0137.fit.gz
587739844321345935,244.17509939,12.9320326,1.786957,0.5402626,1.259434,4678,40,2,286,,fpC-004678-r2-0286.fit.gz
587741489837441180,174.66743393,29.28721783,2.95409,0.7648528,1.195339,5061,40,3,389,,fpC-005061-r3-0389.fit.gz
587739849135620346,232.42212658,61.57496852,1.310961,0.9985266,1.284189,4679,40,3,18,,fpC-004679-r3-0018.fit.gz
587739849135620347,232.42730676,61.5762919,6.686417,0.8917744,1.284189,4679,40,3,18,,fpC-004679-r3-0018.fit.gz
587741491437305882,147.19275099,25.49341473,4.067538,0.7659138,1.712275,5061,40,6,225,,fpC-005061-r6-0225.fit.gz
587741491437305883,147.18404916,25.49646666,2.113349,0.4879575,1.712275,5061,40,6,225,,fpC-005061-r6-0225.fit.gz
587739504475701433,200.37495784,30.58935504,3.913755,0.796014,1.34547,4599,40,1,189,,fpC-004599-r1-0189.fit.gz
587739844322328961,246.2600489,11.9979836,1.237232,0.3053721,1.253178,4678,40,2,301,,fpC-004678-r2-0301.fit.gz
587739811020865549,206.61310007,26.21769822,4.226723,0.6529988,1.202363,4670,40,4,65,,fpC-004670-r4-0065.fit.gz
587741489837441182,174.66283905,29.29014014,1.555507,0.8762631,1.195339,5061,40,3,389,,fpC-005061-r3-0389.fit.gz
587739811020865705,206.63906047,26.19638304,3.19253,0.4944101,1.202363,4670,40,4,65,,fpC-004670-r4-0065.fit.gz
587739844322328962,246.25860947,11.99697176,2.278103,0.5714222,1.253178,4678,40,2,301,,fpC-004678-r2-0301.fit.gz
587741490353406020,124.47157171,15.98760513,0.529267,0.452806,0.9759739,5061,40,4,70,,fpC-005061-r4-0070.fit.gz
587739811029057545,226.48994473,21.63647171,1.368494,0.2270932,1.093069,4670,40,4,190,,fpC-004670-r4-0190.fit.gz
587741489284514054,135.57790797,19.70693122,2.371293,0.6483833,1.124811,5061,40,2,144,,fpC-005061-r2-0144.fit.gz
587741489284514055,135.58198187,19.70022842,1.538583,0.6550492,1.124811,5061,40,2,144,,fpC-005061-r2-0144.fit.gz
587739843773006000,217.90145953,20.36631766,1.697702,0.6669599,1.35254,4678,40,1,111,,fpC-004678-r1-0111.fit.gz
587741709936623952,126.89804698,16.08072381,1.223201,0.744258,1.26895,5112,40,5,116,,fpC-005112-r5-0116.fit.gz
587741708885622916,181.85928038,27.32630558,0.7493742,0.2093296,1.328502,5112,40,3,463,,fpC-005112-r3-0463.fit.gz
587739843773006011,217.91684923,20.35499955,1.41553,0.3902338,1.35254,4678,40,1,111,,fpC-004678-r1-0111.fit.gz
587739811026043138,219.49113457,23.6470669,2.984676,0.6600829,1.120978,4670,40,4,144,,fpC-004670-r4-0144.fit.gz
587739850220830958,258.08616841,40.4873679,1.907941,0.8456175,1.242947,4679,40,5,193,,fpC-004679-r5-0193.fit.gz
587739850220830959,258.09544151,40.47085091,1.046667,0.683147,1.242947,4679,40,5,193,,fpC-004679-r5-0193.fit.gz
587739811026043145,219.49724617,23.65112432,1.095099,0.9145722,1.120978,4670,40,4,144,,fpC-004670-r4-0144.fit.gz
587739811026043147,219.49626063,23.63868602,3.613565,0.7339787,1.120978,4670,40,4,144,,fpC-004670-r4-0144.fit.gz
587741421096075379,120.01233025,14.88182377,1.461803,0.7796985,1.5716,5045,40,3,55,,fpC-005045-r3-0055.fit.gz
587741489294737517,159.74998977,26.80601009,1.226392,0.6921751,1.22212,5061,40,2,300,,fpC-005061-r2-0300.fit.gz
587741709938721096,131.53501638,17.98873752,1.532412,0.8867121,1.220854,5112,40,5,148,,fpC-005112-r5-0148.fit.gz
587741531707146389,159.16829727,26.59217895,1.964144,0.5955649,1.194152,5071,40,1,294,,fpC-005071-r1-0294.fit.gz
